epoch,train_mae,val_mae
0,,17.859976552426808
1,,2.79702386885349
2,,3.03528834067817
3,,10.845259381901649
4,,16.561809803048767
5,,15.08756814790623
6,,12.00928447679394
7,,1.47143194252359
8,,2.52531628634425
9,,2.28891454337696
10,,2.7400095326205
11,,6.954540454206009
12,,1.40058977440709
13,,1.41825072932988
14,,5.68640399059014
15,,2.30569986382588
16,,1.26786491379053
17,,1.1065235281074801
18,,1.42912818008058
19,,7.486123720272659
20,,5.09832107151548
21,,0.87496784149802
22,,2.29501087673097
23,,1.15484666201241
24,,2.25258873930821
25,,0.42994006071239
26,,0.19924286593561003
27,,0.50813183770515
28,,0.402707751796
29,,0.1306587352398
30,,0.2208537818487
31,,0.25037007234502
32,,0.21529675522331
33,,0.36925876490949
34,,0.13540265873806
35,,0.28193206748082
36,,0.09386659439769
37,,1.78511590209035
38,,1.47651170042254
39,,0.06855203185599
40,,0.11336724862866
41,,0.51003110351129
42,,0.07964852595164
43,,0.52448019684691
44,,0.16783348207051002
45,,0.28995811395967996
46,,0.06458259236491
47,,9.14135140677293
48,,0.08083406163288
49,,0.15258205586135
50,,0.20854322314595
51,,0.07513526139691999
52,,0.08142467933274
53,,0.5273562994608201
54,,0.73301053739019
55,,0.10407215907304
56,,0.06172521538073
57,,0.31569663801097
58,,0.18700220583317
59,,0.05137455482326
60,,0.047305185745200005
61,,0.08398543331644001
62,,0.052494536621009995
63,,0.08018055218382
64,,0.35622609928915
65,,0.26653440256181
66,,0.06606290369831999
67,,0.11290931884321001
68,,0.03753555257779
69,,0.38646675640761
70,,0.038447784434189995
71,,0.03761656012751
72,,0.33625263826078
73,,0.036096372068199996
74,,0.03697973199364
75,,0.06268427290099
76,,0.06867708756804
77,,0.05183875544475999
78,,0.04318809331466
79,,0.03483774796352
80,,0.04048962192817
81,,0.164026194259
82,,0.04848052132209
83,,0.04033237623627
84,,0.07301936389662
85,,0.04066758308562
86,,0.06073357033615
87,,1.99688123095603
88,,0.03445281274166
89,,0.053258533582610006
90,,0.08088610200155
91,,0.03489428840804
92,,0.35396677489015
93,,0.031024178081540003
94,,0.07634985650795001
95,,0.05452757364504
96,,0.03160882925363
97,,0.16573820536169
98,,0.036697410732380004
99,,0.60684411991609
100,,0.033085996472519995
101,,0.28214357721264
102,,0.05590444790349
103,,0.04360056698801
104,,0.0321096625417
105,,0.03276469709644
106,,0.04425138781481
107,,0.06493956399416
108,,0.059643184864569994
109,,0.029902809486270002
110,,0.0873708299921
111,,0.054186691427490004
112,,0.03083611486328
113,,0.04544684653367
114,,0.029885779232629996
115,,0.03040905635099
116,,0.12772837092467
117,,0.03709652252534
118,,0.08209314449535
119,,0.0684465338487
120,,0.03339608840525
121,,0.05536194037718001
122,,0.04406227225055
123,,0.02949094169664
124,,0.06632592377995
125,,0.07073127334089
126,,0.029427186356250003
127,,0.26560606576302
128,,0.045964548345570004
129,,0.03288743144886
130,,0.02879381420695
131,,0.05132154942007
132,,0.05228656598427
133,,0.07481116779325
134,,0.13190058567228
135,,0.02965973940912
136,,0.05360876060703
137,,0.26891755821582
138,,0.02825850272399
139,,0.031317146775619996
140,,0.06673198083825001
141,,0.036778486468210005
142,,0.02932247330352
143,,0.05100251058008
144,,0.03147704676285
145,,0.07685157456546
146,,0.07260704431765
147,,0.07629925149515
148,,0.042532682094860004
149,,0.0275688573094
150,,0.08679753781983
151,,0.05793412890939
152,,0.028156291604569998
153,,0.10502165518810999
154,,0.02927019714185
155,,0.028361978772969997
156,,0.054677963461939996
157,,0.03970738901747
158,,0.11611646990613
159,,0.028660656698770003
160,,0.0277053808055
161,,0.032067462979320005
162,,0.07176003741083
163,,0.02852855355913
164,,0.21418872777195
165,,0.0323305989046
166,,0.03988491069841
167,,0.02684162892321
168,,0.02853021058919
169,,0.053172450134290006
170,,0.04545414194581
171,,0.04142219683368
172,,0.02782858282877
173,,0.03324271389525
174,,0.027774394454480003
175,,0.06497099730906
176,,0.11554835655260001
177,,0.028405120931329998
178,,0.03010275922861
179,,0.04908825162385
180,,0.02783361226084
181,,0.030982851205319996
182,,0.02820507498178
183,,0.03244318654435
184,,0.027646820351599998
185,,0.02813901172495
186,,0.028425865578649998
187,,0.028837760038140002
188,,0.03622030892854
189,,0.03823010109564
190,,0.02745913915575
191,,0.03138137044949
192,,0.18573098939322
193,,0.045419666015990005
194,,0.02824854215889
195,,0.027122035325659998
196,,0.03133831778974
197,,0.04060363211292
198,,0.030636125233109997
199,,0.03291822728594
200,,0.030391088339019996
201,,0.02947179402239
202,,0.04012428764239
203,,0.02818421209147
204,,0.033052315839509995
205,,0.02765691403207
206,,0.03387928585912
207,,0.02729797832736
208,,0.03599451801641
209,,0.02946211279344
210,,0.05128286471257
211,,0.04476515671177
212,,0.02865490864462
213,,0.02758740266428
214,,0.07147230616759
215,,0.040777415744650006
216,,0.03621443637322
217,,0.02848737037874
218,,0.02761140857771
219,,0.028151012286659997
220,,0.027385700061469998
221,,0.06875044533184
222,,0.027503788281869997
223,,0.029552381853300003
224,,0.03309420582289
225,,0.02958561294473
226,,0.05364302376706
227,,0.02728455112793
228,,0.026604007732759997
229,,0.02778879034806
230,,0.027266274792919997
231,,0.026719031514700002
232,,0.045455092653609995
233,,0.2816575984027
234,,0.05662525568151001
235,,0.028913695214639996
236,,0.03146779410079
237,,0.04156719227293
238,,0.02722175824947
239,,0.03251781734087
240,,0.03055276964525
241,,0.04376724262415
242,,0.02659510126769
243,,0.0305413414632
244,,0.02825781384239
245,,0.03037373682586
246,,0.03422383132211
247,,0.028044501171579996
248,,0.02747801402057
249,,0.045690277086880005
250,,0.03050161002257
251,,0.02881346101189
252,,0.03162980497325
253,,0.02777221851006
254,,0.02822427850333
255,,0.030178388009339998
256,,0.03554801874304
257,,0.0336905496321
258,,0.02730795124859
259,,0.032447211777329996
260,,0.027515668136309998
261,,0.04071846983389
262,,0.02870526705443
263,,0.028246373494760002
264,,0.034075522039310004
265,,0.057535678622239995
266,,0.028507841978430003
267,,0.02662567321749
268,,0.03177529739505
269,,0.04427152565594
270,,0.03321139210172
271,,0.02683424770674
272,,0.02843688590863
273,,0.043028419358520004
274,,0.049644049743479995
275,,0.08866469628022
276,,0.03123941392654
277,,0.028513892864009998
278,,0.02660934330075
279,,0.02817291818549
280,,0.03316267108554
281,,0.07050843885822
282,,0.03955818340598
283,,0.03994597143554
284,,0.06231304290676
285,,0.03204579902341
286,,0.03869069416742
287,,0.06414800920451
288,,0.0274844915068
289,,0.04763201113313
290,,0.036996142443959996
291,,0.0370068024408
292,,0.02683092899522
293,,0.031039189871939998
294,,0.05604262717367
295,,0.025987316162379998
296,,0.03212435153511
297,,0.03597516704411
298,,0.03717175164811
299,,0.030234660352150004
300,,0.03549915481493
301,,0.03653694939636
302,,0.03032123504887
303,,0.02903601154165
304,,0.04578231826252
305,,0.0286512058838
306,,0.0341320129207
307,,0.02903519452956
308,,0.05332732062448
309,,0.02690947684251
310,,0.02735568954276
311,,0.02630708607154
312,,0.02767011646071
313,,0.03655599364373
314,,0.05671591047541
315,,0.03494541416287
316,,0.02672408061785
317,,0.03162374203037
318,,0.03742354290893
319,,0.02603749044716
320,,0.029533598994710003
321,,0.02948373444052
322,,0.04213010735319
323,,0.0486319989293
324,,0.09642598452046
325,,0.03982819053774
326,,0.02750728612487
327,,0.02680737236351
328,,0.037120294967150004
329,,0.03925991531148
330,,0.026253679412280004
331,,0.04311763981864
332,,0.027797506061770002
333,,0.027439736710390003
334,,0.03143994737391
335,,0.027502749946419998
336,,0.03432484237626
337,,0.027299941900430003
338,,0.02659752303987
339,,0.04108782160896
340,,0.03169277254831
341,,0.05213253656014
342,,0.02698884249877
343,,0.027064162575349996
344,,0.02653182638303
345,,0.026310137582180003
346,,0.02753680164027
347,,0.02959655528337
348,,0.0266547900927
349,,0.02702086741833
350,,0.03822674618623
351,,0.026147560176809997
352,,0.02600449783823
353,,0.03326513675953
354,,0.02787037511509
355,,0.05240861066253
356,,0.05564080212414
357,,0.03634630752674
358,,0.02715907696169
359,,0.02675304251083
360,,0.032026696507739996
361,,0.05576333108668
362,,0.036289495689
363,,0.02699659466781
364,,0.03145812466495
365,,0.026134515108069998
366,,0.03122591298008
367,,0.02821384711015
368,,0.026565015105000003
369,,0.02776159885581
370,,0.02636303654851
371,,0.03705364305503
372,,0.026135508440860003
373,,0.03965369110768
374,,0.040983985170550005
375,,0.03591785884747
376,,0.0327504802737
377,,0.03459978021661
378,,0.04423485583434
379,,0.02623144034822
380,,0.02837676786276
381,,0.028828595380520003
382,,0.028475403702200003
383,,0.05589220385272
384,,0.02741862878056
385,,0.04291938041985
386,,0.08403485927764
387,,0.05905554166279
388,,0.02628755844506
389,,0.027703631405439997
390,,0.03339659307086
391,,0.08734444456335
392,,0.03583178158372
393,,0.038425268333709996
394,,0.02638878985678
395,,0.02818962514408
396,,0.03178165104708
397,,0.0380716374604
398,,0.04043546711424
399,,0.03634450710835
400,,0.03208938722396
401,,0.02704821080918
402,,0.026491356337429998
403,,0.03387151041568
404,,0.02814062728204
405,,0.09802344284252999
406,,0.02615532037972
407,,0.035022786544549996
408,,0.04371421596477
409,,0.028972095389599998
410,,0.02818484959962
411,,0.03292943609786
412,,0.035480739340219995
413,,0.026812190762500004
414,,0.02609585615226
415,,0.035790589026870004
416,,0.028348668551879997
417,,0.026773016816150002
418,,0.03254035457627
419,,0.02840548824592
420,,0.026659187516910002
421,,0.0261673136828
422,,0.049513626540170004
423,,0.026541346925930003
424,,0.02746855679149
425,,0.025904229299890003
426,,0.027050109561270002
427,,0.0308611772371
428,,0.054291170644790006
429,,0.074440959586
430,,0.02682584753139
431,,0.03356799010188
432,,0.02621856931346
433,,0.02982148778842
434,,0.030357455839939998
435,,0.06095649408789
436,,0.02605482555043
437,,0.026179672979540002
438,,0.02666050890443
439,,0.028839859147580003
440,,0.026017814300189998
441,,0.03727294014035
442,,0.026819994491229997
443,,0.038520650663740004
444,,0.02672386469081
445,,0.02618378442396
446,,0.028486894167309998
447,,0.03639998481265
448,,0.02782687295707
449,,0.03148681365322
450,,0.0508894788384
451,,0.02718754628533
452,,0.02956463936893
453,,0.13443453145945
454,,0.02689813841459
455,,0.02780051095864
456,,0.03029257763306
457,,0.030380260310870003
458,,0.026434015043849998
459,,0.03275071903772
460,,0.029042990570900002
461,,0.027230528805719998
462,,0.02649759404621
463,,0.03369106123587
464,,0.03105664836766
465,,0.026460422911130002
466,,0.03699272967337
467,,0.02611384370105
468,,0.03056032010568
469,,0.02816309621006
470,,0.026671037020210002
471,,0.026548076528420003
472,,0.027648217075599998
473,,0.02765447710598
474,,0.02669720068384
475,,0.03363225581172
476,,0.02816642298144
477,,0.02778063845176
478,,0.027872866602199998
479,,0.02634388317909
480,,0.04073087825201
481,,0.02781498458803
482,,0.03265777016903
483,,0.02826978753936
484,,0.03476773474955
485,,0.025631262958210003
486,,0.028300563861279996
487,,0.03006807565682
488,,0.056233232594199996
489,,0.0259225400138
490,,0.02626590750358
491,,0.02679302482041
492,,0.02598533786416
493,,0.03351025549948
494,,0.02806112569963
495,,0.02745407531013
496,,0.025605423083359998
497,,0.03866190600092
498,,0.02859807678067
499,,0.026467044500299998
500,,0.03258159182829
501,,0.04886026397885
502,,0.025837411738479997
503,,0.036412020996240003
504,,0.026020549163749997
505,,0.02846061766138
506,,0.03588613529115
507,,0.02996886068147
508,,0.03083614233002
509,,0.040982935630979996
510,,0.026541625153350002
511,,0.027674279040400002
512,,0.03140823836084
513,,0.03739389146739
514,,0.030148393506390002
515,,0.026792503242520003
516,,0.02589753298057
517,,0.028203957767149998
518,,0.028610896177780003
519,,0.02740580506984
520,,0.02633786627397
521,,0.05980644247236
522,,0.02583257019068
523,,0.027507543529190003
524,,0.02867921829896
525,,0.04500513574125
526,,0.0272445053053
527,,0.034140907068610005
528,,0.03134064972116
529,,0.02669612673084
530,,0.03340760606425
531,,0.04055569023919
532,,0.02646132737763
533,,0.02793615221023
534,,0.04426284440775
535,,0.027193122375700002
536,,0.02698417369001
537,,0.03020336936883
538,,0.04466718443533
539,,0.026738692932190004
540,,0.02893138939076
541,,0.026725616208700002
542,,0.02623298581359
543,,0.02733432535197
544,,0.038844677034089996
545,,0.03411672594319
546,,0.02781977844798
547,,0.07375051687371
548,,0.0419869964909
549,,0.0265270084258
550,,0.02884885406317
551,,0.02538490844017
552,,0.03003133679158
553,,0.039245940691509995
554,,0.029769837618950003
555,,0.026196305489490004
556,,0.025843317901789998
557,,0.02832626420664
558,,0.02590179304076
559,,0.02609240899844
560,,0.0262842956718
561,,0.02692872406311
562,,0.03987171784545
563,,0.02565872676617
564,,0.03309654745992
565,,0.0268766325895
566,,0.027400812515610003
567,,0.027330274874000002
568,,0.025761795530419997
569,,0.03904910876631
570,,0.027605549937660002
571,,0.027363716257929997
572,,0.02605180833208
573,,0.02830267440869
574,,0.025772460364910002
575,,0.02750438771683
576,,0.03581531071263
577,,0.03458905330695
578,,0.026523621814010002
579,,0.03303634687957
580,,0.028913482089720003
581,,0.02730594515014
582,,0.02803787560662
583,,0.030591222544200002
584,,0.028132240727459998
585,,0.02703877458944
586,,0.04569357839673
587,,0.02980002766326
588,,0.03284852229539
589,,0.02564215061457
590,,0.02630960464427
591,,0.026708443051789998
592,,0.02597637156733
593,,0.026689709080699998
594,,0.03222467143392
595,,0.02660195550561
596,,0.02761260385297
597,,0.02634880310367
598,,0.03410291408813
599,,0.030425095957019997
600,,0.030277062294420003
601,,0.02588886860567
602,,0.025996333581469997
603,,0.028844135219209997
604,,0.04676560950299
605,,0.027274566474209998
606,,0.025545912891779998
607,,0.027498934763390003
608,,0.026549178524179998
609,,0.02647871725847
610,,0.03504720320744
611,,0.02800898563734
612,,0.025559425674659998
613,,0.033303986128880005
614,,0.02563415560178
615,,0.02874715050676
616,,0.06648671634528
617,,0.026484155599359998
618,,0.03930665748374
619,,0.02544824023754
620,,0.026403310000330003
621,,0.02731100014768
622,,0.02583279959989
623,,0.0261061229399
624,,0.02584801848656
625,,0.0267683176086
626,,0.02949581145609
627,,0.0273120470064
628,,0.02580545807133
629,,0.026167754224710002
630,,0.03456689012507
631,,0.04081185046137
632,,0.026321927387990003
633,,0.0299924337014
634,,0.03265085365239
635,,0.03192467579321
636,,0.03437220745711
637,,0.0259593855108
638,,0.025334763921859998
639,,0.041318261424920004
640,,0.025836611439439997
641,,0.0288469608027
642,,0.02569442244965
643,,0.026201707740770002
644,,0.027248252323860002
645,,0.03580287032361
646,,0.0266972951327
647,,0.0264075437025
648,,0.039776027257339995
