epoch,train_loss,val_loss
1,29.5745112292419,0.049627608020923
2,0.0326762236139205,0.0557723417656407
3,0.0377587670737523,0.164860028684849
4,0.0426899610333965,0.0233143060135522
5,0.0449206648513653,0.0154535701287733
6,0.0411926039197992,0.0194316938092622
7,0.0439631311200737,0.0273362167645246
8,0.0442426561416748,0.109608911909163
9,0.0432247391949031,0.0235702477650539
10,0.0384888577632539,0.0128214853854539
11,0.0402130864977759,0.0140511231508017
12,0.0312037484545726,0.0130474197475927
13,0.0439372809334946,0.0215050229093149
14,0.0311273353939344,0.0368818740936972
15,0.0315002751643381,0.0709558977257638
16,0.0280700213045791,0.0160875759320334
17,0.0312493822637147,0.0118157418688671
18,0.0285412126700283,0.0979421630812188
19,0.02721824851483,0.0164813962349269
20,0.0273164643398819,0.0488734317699536
21,0.0267403974577541,0.0104298149263265
22,0.0245600481568891,0.00994881712609813
23,0.0215006351677446,0.0269151659948485
24,0.0202967083727431,0.00856048467436007
25,0.0210966611142448,0.0328551785843003
26,0.0163397059953284,0.00666824170011317
27,0.0139863229636657,0.0110339927708819
28,0.0134314094835039,0.013186657257999
29,0.0117102482406023,0.0135008917145786
30,0.0100513594699026,0.0177230287753489
31,0.0102214354702959,0.00474755653357577
32,0.00917189688036507,0.0133296623659719
33,0.00881179640100094,0.0033204524813863
34,0.00683906582299165,0.00285669307257714
35,0.00970441152388784,0.0187234257935502
36,0.0066629179540628,0.00253932882610354
37,0.00821991540433373,0.0428448407910764
38,0.00661380754650704,0.00336993352088722
39,0.0105355090728456,0.0055901998733004
40,0.00630196227596441,0.00190661136730341
41,0.00666217986027256,0.00230239546813426
42,0.00457318456589876,0.00360356140923354
43,0.00638225721396295,0.00553208434333404
44,0.00525211931595723,0.00319894210544936
45,0.00659613280610453,0.00272783434220834
46,0.00492742239754686,0.00178773544030264
47,0.00526802154986182,0.00344763691065877
48,0.00556009221711845,0.00281185687067808
49,0.0058178998121418,0.00163767697397686
50,0.00487186325152011,0.0017967686549777
51,0.00489030046398208,0.00168045428463735
52,0.00437667393291901,0.00148397316522841
53,0.0041007294407228,0.00129941736096433
54,0.00689787891852098,0.00148672057998954
55,0.0034797413574346,0.00232399656115809
56,0.00382747420132676,0.0130057301638382
57,0.0039025138717469,0.00192703149306388
58,0.0061152490566504,0.001193672071254
59,0.00365703426338899,0.00117556863828906
60,0.00296093575185902,0.00156637463909906
61,0.00412865599192585,0.00243619704339099
62,0.00364053313179673,0.00350000789261512
63,0.00422901624174085,0.00303450968792839
64,0.00298980900281874,0.00113542327155647
65,0.00363964069325621,0.00161512166301864
66,0.00366500357281655,0.00120903130595079
67,0.00296438567945318,0.00315538637126641
68,0.00422103235250688,0.0016470808418706
69,0.00228530197716845,0.00610434528096535
70,0.00324241325284848,0.000834741861364732
71,0.00298896766277418,0.000996555998253392
72,0.00351696078526272,0.00124559600815354
73,0.00259083561248276,0.0134215931785071
74,0.00379404666822492,0.00355244525763694
75,0.0018039820679232,0.000947187781830074
76,0.00324184755629089,0.0033720107756034
77,0.00267266847312428,0.00139931559983996
78,0.0030535891500698,0.002193078620448
79,0.00167858711779228,0.000764130872821191
80,0.00274185444019774,0.000751870311779341
81,0.00343049829501806,0.00254083248035472
82,0.00194259571421537,0.00128824836498271
83,0.00296851298501549,0.000740625003908506
84,0.00290133276986515,0.00484486383945859
85,0.00197293914210431,0.000937461738344393
86,0.0017990895852563,0.00105986043629292
87,0.00259514163512254,0.00481264876240554
88,0.00369340754462298,0.00228863243371182
89,0.00156168963971833,0.00140720968019672
90,0.00174026098803941,0.00132694997106834
91,0.00218973358059884,0.00161390451068569
92,0.00210787249812884,0.00176470236467486
93,0.00228439936321852,0.00154328363645445
94,0.00231873773350561,0.00332493619256032
95,0.00225787404172782,0.0010515180218222
96,0.00157132110266719,0.00143272068193515
97,0.00173417918979664,0.000695208528884991
98,0.00367997509392375,0.000599855698099072
99,0.00224163403534996,0.00163410385028415
100,0.0018755204034841,0.000675917690993325
101,0.00208305435281502,0.000584771568918811
102,0.00151443380794565,0.011658128245645
103,0.00157393128027338,0.00185527005842665
104,0.00192794900945695,0.000586307482427357
105,0.00181394484087442,0.000694778348718371
106,0.00154589020594791,0.000542219841095392
107,0.00178867832421799,0.000698182914285488
108,0.00170875757472199,0.000756059685521731
109,0.00208007861628652,0.00237332477159466
110,0.00403990246560993,0.000578199590433672
111,0.000768242161653429,0.000546247638686466
112,0.00152267856509362,0.00514296351216866
113,0.00146304969781514,0.000567193959969223
114,0.00159679623022731,0.00241531828942243
115,0.00153545488378551,0.00113730601220769
116,0.00188409382054877,0.00373501032923481
117,0.00128584430825694,0.00116942195953535
118,0.00215490311729809,0.000525706082910238
119,0.00149442582900346,0.00143897915508465
120,0.00405405440204569,0.000682358661530695
121,0.000644114131214987,0.000855963882973551
122,0.00106351236580459,0.00288916907378561
123,0.00192177969838667,0.0144629870607917
124,0.00179785674595007,0.000991613435048965
125,0.00103658163806401,0.000501981616166415
126,0.00158987081324865,0.000479258195723343
127,0.00127176167239841,0.00145433751943832
128,0.00148136855080208,0.000507090789272167
129,0.00157250979471948,0.0008672828438908
130,0.00159609279566038,0.000727631231192001
131,0.00106387108731031,0.00273401104883912
132,0.00190184768266807,0.000660273047071227
133,0.000969419772350409,0.00140185565535267
134,0.00189377029012013,0.000498642461631486
135,0.00138547559515809,0.000639794174536032
136,0.000979795120431282,0.000635119034129838
137,0.0015394085688188,0.00102185042660927
138,0.00102156528283515,0.000512460335206318
139,0.0014708397794623,0.000655504999442547
140,0.00109239549202314,0.00133354024451581
141,0.00243967269742002,0.00337943224128269
142,0.00106352326953735,0.0005424088139123
143,0.00091005857369358,0.00071954085849159
144,0.00159253458069933,0.000451433817250377
145,0.000995454077262063,0.000818518122936699
146,0.00134240198655919,0.000901927883075716
147,0.00106152849663583,0.00044695360135111
148,0.00122210362891825,0.000459432635926489
149,0.00176182557508929,0.000568398497524045
150,0.000712510263760383,0.000679421033271952
151,0.00209564978675709,0.00399586342280686
152,0.000897562749334957,0.000429561339192982
153,0.00120170466657977,0.000524406745777621
154,0.000949264816985565,0.00170658172906509
155,0.00106139094446657,0.00089679392805833
156,0.00128384458727981,0.000443241592706943
157,0.000922025577936091,0.000754743484105261
158,0.00149591753689449,0.000391254750519736
159,0.00145726144107487,0.000438172803981052
160,0.000684201049080002,0.00043692257302263
161,0.00136767675079942,0.000466106829056419
162,0.000810598746994358,0.00096189964287554
163,0.00126403347569846,0.00609306908500869
164,0.00104201321546931,0.000500514738762701
165,0.00086073147931096,0.000427836170447769
166,0.00166368362834397,0.00038842044345767
167,0.00106489509620414,0.000568823658839046
168,0.000933531550687067,0.00131424164976038
169,0.00121066575202782,0.00116490552387577
170,0.000644115233089473,0.000430304565313799
171,0.00134021434687817,0.000413331122953899
172,0.00137943192244815,0.00524834281532094
173,0.000708434705215734,0.000727353801526728
174,0.000881606913580548,0.000425788301851883
175,0.00129220394212011,0.0005038007328126
176,0.000739137397639362,0.000558221753679044
177,0.00115329423261712,0.00254488361852487
178,0.00062545967437126,0.000559024945600651
179,0.00117214492263537,0.00050945522915364
180,0.000669550517982099,0.000423217938207797
181,0.00161620616980231,0.00104610950941043
182,0.000726103153976423,0.000653808594853174
183,0.000840269827893367,0.00204341590454403
184,0.000941972631188123,0.00041172949845315
185,0.00119673790893666,0.000444638942748757
186,0.000512706154607995,0.000419275899947111
187,0.00100785804044703,0.000409695504328868
188,0.000808641608204025,0.000712852124187131
189,0.00110398248386142,0.000570270084911802
190,0.000618289310477849,0.000375725146763476
191,0.000907588994830024,0.000369494031820934
192,0.000997619670618275,0.000966311232159136
193,0.00067218007837558,0.000369869556726328
194,0.000953370982894003,0.00049088575256714
195,0.000834126712297369,0.00069825402585723
196,0.000896872053090192,0.000603656663293978
197,0.0015526096277643,0.000345052403168839
198,0.000424080149020613,0.00036970558661172
199,0.000879159666112086,0.000452094657659819
200,0.000634583066827569,0.00264218444741952
201,0.000923,0.000682
202,0.000921,0.000815
203,0.000725,0.000976
204,0.001372,0.000376
205,0.000691,0.000461
206,0.0006,0.001447
207,0.000819,0.000631
208,0.001329,0.000392
209,0.000505,0.000713
210,0.000611,0.000849
211,0.000855,0.000508
212,0.000958,0.000381
213,0.000499,0.000765
214,0.000712,0.000356
215,0.000962,0.001594
216,0.000919,0.000388
217,0.000534,0.00038
218,0.000738,0.00088
219,0.000796,0.000344
220,0.001091,0.001032
221,0.000583,0.000588
222,0.000846,0.000347
223,0.000555,0.00177
224,0.000644,0.000433
225,0.000912,0.000402
226,0.000669,0.000529
227,0.000766,0.00034
228,0.000809,0.000482
229,0.000614,0.000464
230,0.001106,0.000474
231,0.000667,0.000332
232,0.000606,0.001852
233,0.000721,0.000426
234,0.00087,0.000424
235,0.000632,0.000332
236,0.000604,0.000529
237,0.000642,0.000359
238,0.000602,0.0005
239,0.000883,0.000671
240,0.000584,0.000499
241,0.001109,0.000593
242,0.000394,0.000396
243,0.000624,0.000335
244,0.001044,0.000454
245,0.00051,0.000317
246,0.000675,0.001573
247,0.000728,0.000318
248,0.000626,0.000589
249,0.000719,0.000661
250,0.000757,0.000691
251,0.000487,0.000359
252,0.000831,0.000408
253,0.000516,0.00034
254,0.000739,0.000472
255,0.000534,0.000392
256,0.000709,0.000365
257,0.000692,0.000321
258,0.000559,0.000388
259,0.000711,0.000319
260,0.000685,0.000414
261,0.001153,0.000324
262,0.000312,0.000311
263,0.0007,0.003484
264,0.000534,0.000691
265,0.000701,0.000337
266,0.000579,0.000829
267,0.000678,0.000754
268,0.00067,0.000313
269,0.00056,0.000608
270,0.000531,0.000537
271,0.000591,0.000402
272,0.001442,0.000307
273,0.000318,0.000801
274,0.000726,0.000412
275,0.000396,0.00042
276,0.000887,0.000319
277,0.000387,0.000703
278,0.000588,0.000658
279,0.000552,0.002043
280,0.000711,0.00033
281,0.00061,0.000335
282,0.000537,0.000448
283,0.000672,0.000312
284,0.000557,0.000405
285,0.000563,0.001039
286,0.000622,0.000333
287,0.000473,0.000378
288,0.000844,0.000374
289,0.000401,0.000427
290,0.000595,0.000349
291,0.000468,0.000716
292,0.00051,0.000486
293,0.00055,0.000381
294,0.000624,0.000398
295,0.000567,0.000399
296,0.000625,0.000334
297,0.000437,0.000318
298,0.000846,0.000349
299,0.0007,0.000341
300,0.000636,0.000383
301,0.000434,0.004329
302,0.00057,0.000705
303,0.000493,0.000652
304,0.00061,0.000374
305,0.000595,0.000316
306,0.000336,0.000388
307,0.00067,0.000306
308,0.000486,0.000397
309,0.00057,0.0007
310,0.000534,0.000709
311,0.00053,0.000606
312,0.000454,0.001019
