epoch,train_loss,val_loss
1,5.296680887118869,0.06626962018864495
2,0.09459598250021892,0.06961121157343898
3,0.0829486685372623,0.013703222480779957
4,0.06613793114555024,0.1517993119944419
5,0.06282094489322931,0.0166463014071009
6,0.06821194629135009,0.06236850682069503
7,0.05299638685094015,0.016620443651585708
8,0.057037954888905264,0.1167951040413408
9,0.04890263323406024,0.012478766533257883
10,0.03924868233651588,0.05554262552011226
11,0.038817998002715674,0.0585775740245091
12,0.03240095705204155,0.015908045016528507
13,0.03750474280178813,0.010750256301391693
14,0.020635728771975708,0.003935176983802757
15,0.013086397303794954,0.02446279204672291
16,0.007111952980423147,0.004070937640443887
17,0.005701312529812899,0.0031385134927751053
18,0.003882146142028172,0.003496962252982138
19,0.006173816264934084,0.0010907761887730366
20,0.00437373035712794,0.0013447021270362061
21,0.0040084455253062996,0.0041433148379881116
22,0.012399661312000328,0.011324590543240663
23,0.0040311594227768225,0.0010587811664750223
24,0.0015209768876264292,0.0013752136898498672
25,0.0018290208691853747,0.0006816041423007846
26,0.0043489329395101995,0.0008138335643230849
27,0.0020873856127201136,0.0006575120300805706
28,0.003003772085347529,0.015158551889249966
29,0.003242527294033997,0.000693498566328171
30,0.0012938785916828367,0.0026493208417724375
31,0.0016350445126590784,0.0005532602617244092
32,0.002550682993933151,0.000519143385298819
33,0.001065257122519099,0.000541056553975934
34,0.0020450391318393357,0.0010287120700619805
35,0.0014863204932182618,0.0012039803980206628
36,0.0009491778004476579,0.0012499954959604934
37,0.0016212529426411493,0.0008585055475123227
38,0.0010755684718138322,0.0004720192005368604
39,0.0009927365499520203,0.001041890996150739
40,0.0011634940758085577,0.0008805967313708693
41,0.0015408369022571562,0.00042081879365425613
42,0.0009137863352883695,0.00048707492104378095
43,0.0007943589288299249,0.0005915280291360215
44,0.0012110797602526006,0.0005588524958771554
45,0.0007033356547686881,0.002053197094244838
46,0.0009281222946031318,0.0009560288765767057
47,0.0009157374369264983,0.000378639932932856
48,0.001069072362454227,0.0009633377911606138
49,0.0007525175657714759,0.0007938700662288327
50,0.000737666969018305,0.00043756965446629606
51,0.0011288942037416356,0.0004032939085023134
52,0.0006797264591330618,0.0005412912182475251
53,0.0009482556951947377,0.0003926039643851081
54,0.0005564069175740033,0.00040538689033079817
55,0.0007977119641812654,0.0003290138455711366
56,0.0006950161353978772,0.00042129644377079484
57,0.0007708341136267769,0.0012178626212906757
58,0.000554085237105201,0.0003650831883663029
59,0.0007890574695747567,0.0005541812833620324
60,0.0007153362695394857,0.00031672062580886023
61,0.000780386552889381,0.0004909237205061973
62,0.0005219926189056423,0.00043017410644097254
63,0.0007450082001793947,0.0022330944560789725
64,0.0006725921828633762,0.0005501211928189843
